EntityName,EntityID,Time,LocationName,LocationID
Operator 3,6,44196,CentralBuffer_Location,0
Operator 3,6,44209,M3-01_(FR3_01)_Location,1
Operator 3,6,44270,M3-01_(FR3_01)_Location,1
Operator 3,6,44272,M3-01_(FR3_01)_Location,1
Operator 3,6,44273,CentralBuffer_Location,0
Operator 3,6,44274,M3-01_(FR3_01)_Location,1
Operator 3,6,44275,M3-01_(FR3_01)_Location,1
Operator 3,6,44276,CentralBuffer_Location,0
Operator 3,6,44278,CentralBuffer_Location,0
Operator 3,6,44347,M3-01_(FR3_01)_Location,1
Operator 3,6,44579,M3-01_(FR3_01)_Location,1
Operator 3,6,47520,CentralBuffer_Location,0
Operator 1,4,48003,CentralBuffer_Location,0
Operator 2,5,48018,CentralBuffer_Location,0
Operator 2,5,48019,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,48021,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,48022,CentralBuffer_Location,0
Operator 2,5,48023,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,48024,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,48025,CentralBuffer_Location,0
Operator 2,5,48034,CentralBuffer_Location,0
Operator 1,4,48042,UMC750_(M5-03)_Location,8
Manual worker 1,7,48044,CentralBuffer_Location,0
Manual worker 1,7,48045,UMC750_(M5-03)_Location,8
Manual worker 1,7,48046,UMC750_(M5-03)_Location,8
Manual worker 1,7,48047,PACK_(VERP_P)_Location,14
Manual worker 1,7,48049,PACK_(VERP_P)_Location,14
Manual worker 1,7,48051,PACK_(VERP_P)_Location,14
Operator 1,4,48073,UMC750_(M5-03)_Location,8
Manual worker 1,7,48081,PACK_(VERP_P)_Location,14
Manual worker 1,7,48083,PACK_(VERP_P)_Location,14
Manual worker 1,7,48084,PACK_(VERP_P)_Location,14
Manual worker 1,7,48085,CentralBuffer_Location,0
Operator 1,4,48088,UMC750_(M5-03)_Location,8
Operator 2,5,48103,M3-01_(FR3_01)_Location,1
Operator 1,4,48105,UMC750_(M5-03)_Location,8
Operator 1,4,48106,CentralBuffer_Location,0
Operator 1,4,48107,M3-01_(FR3_01)_Location,1
Operator 1,4,48108,M3-01_(FR3_01)_Location,1
Operator 1,4,48109,BW_(BKW_01)_Location,13
Operator 1,4,48111,BW_(BKW_01)_Location,13
Operator 1,4,48113,BW_(BKW_01)_Location,13
Operator 1,4,48147,BW_(BKW_01)_Location,13
Manual worker 1,7,48158,CentralBuffer_Location,0
Operator 2,5,48164,M3-01_(FR3_01)_Location,1
Manual worker 1,7,48172,UMC750_(M5-03)_Location,8
Manual worker 2,8,48174,CentralBuffer_Location,0
Manual worker 2,8,48175,BW_(BKW_01)_Location,13
Manual worker 2,8,48176,UMC750_(M5-03)_Location,8
Manual worker 2,8,48177,UMC750_(M5-03)_Location,8
Manual worker 2,8,48178,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 2,8,48180,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 2,8,48182,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,48203,UMC750_(M5-03)_Location,8
Manual worker 1,7,48228,UMC750_(M5-03)_Location,8
Operator 2,5,48229,M3-01_(FR3_01)_Location,1
Operator 2,5,48237,M3-01_(FR3_01)_Location,1
Operator 2,5,48238,BW_(BKW_01)_Location,13
Operator 2,5,48240,BW_(BKW_01)_Location,13
Operator 2,5,48241,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,48242,BW_(BKW_01)_Location,13
Operator 2,5,48243,BW_(BKW_01)_Location,13
Operator 2,5,48244,PACK_(VERP_P)_Location,14
Operator 2,5,48246,PACK_(VERP_P)_Location,14
Operator 2,5,48248,PACK_(VERP_P)_Location,14
Operator 1,4,48280,UMC750SS_(M5-04)_Location,9
Operator 2,5,48282,PACK_(VERP_P)_Location,14
Operator 2,5,48283,UMC750SS_(M5-04)_Location,9
Operator 2,5,48284,UMC750SS_(M5-04)_Location,9
Operator 2,5,48285,VF2SS_(M3-03)_Location,5
Manual worker 1,7,48310,UMC750_(M5-03)_Location,8
Operator 1,4,48311,UMC750SS_(M5-04)_Location,9
Manual worker 1,7,48311,PACK_(VERP_P)_Location,14
Manual worker 1,7,48314,PACK_(VERP_P)_Location,14
Manual worker 1,7,48315,VF2SS_(M3-03)_Location,5
Operator 2,5,48316,VF2SS_(M3-03)_Location,5
Manual worker 1,7,48316,PACK_(VERP_P)_Location,14
Manual worker 1,7,48317,PACK_(VERP_P)_Location,14
Manual worker 1,7,48318,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,48320,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,48322,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,48338,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,48340,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,48341,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 2,8,48342,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,48342,CentralBuffer_Location,0
Operator 2,5,48363,VF2SS_(M3-03)_Location,5
Manual worker 2,8,48366,UMC750_(M5-03)_Location,8
Operator 2,5,48368,VF2SS_(M3-03)_Location,5
Operator 2,5,48369,CentralBuffer_Location,0
Operator 2,5,48370,UMC750_(M5-03)_Location,8
Operator 2,5,48371,UMC750_(M5-03)_Location,8
Operator 2,5,48372,VF2SS_(M3-03)_Location,5
Manual worker 2,8,48397,UMC750_(M5-03)_Location,8
Manual worker 2,8,48457,UMC750_(M5-03)_Location,8
Operator 1,4,48480,CentralBuffer_Location,0
Operator 2,5,48480,CentralBuffer_Location,0
Manual worker 2,8,48480,CentralBuffer_Location,0
Operator 3,6,48482,CentralBuffer_Location,0
Operator 3,6,48510,UMC750SS_(M5-04)_Location,9
Operator 3,6,48536,UMC750SS_(M5-04)_Location,9
Operator 3,6,48600,M3-01_(FR3_01)_Location,1
Operator 3,6,48661,M3-01_(FR3_01)_Location,1
Operator 3,6,48663,M3-01_(FR3_01)_Location,1
Operator 3,6,48709,VF2SS_(M3-03)_Location,5
Operator 3,6,48740,VF2SS_(M3-03)_Location,5
Operator 3,6,48742,VF2SS_(M3-03)_Location,5
Operator 3,6,48743,CentralBuffer_Location,0
Operator 3,6,48744,M3-01_(FR3_01)_Location,1
Operator 3,6,48745,M3-01_(FR3_01)_Location,1
Operator 3,6,48746,BW_(BKW_01)_Location,13
Operator 3,6,48748,BW_(BKW_01)_Location,13
Operator 3,6,48767,M3-01_(FR3_01)_Location,1
Operator 3,6,48769,M3-01_(FR3_01)_Location,1
Operator 3,6,48770,BW_(BKW_01)_Location,13
Operator 3,6,48771,VF2SS_(M3-03)_Location,5
Operator 3,6,48772,VF2SS_(M3-03)_Location,5
Operator 3,6,48773,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 3,6,48775,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 3,6,48834,UMC750_(M5-03)_Location,8
Operator 3,6,48865,UMC750_(M5-03)_Location,8
Operator 3,6,48867,UMC750_(M5-03)_Location,8
Operator 3,6,48897,VF2SS_(M3-03)_Location,5
Operator 3,6,48899,VF2SS_(M3-03)_Location,5
Operator 3,6,48900,BW_(BKW_01)_Location,13
Operator 3,6,48902,BW_(BKW_01)_Location,13
Operator 3,6,48903,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 3,6,48904,UMC750_(M5-03)_Location,8
Operator 3,6,48905,UMC750_(M5-03)_Location,8
Operator 3,6,48906,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 3,6,48908,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 3,6,48927,M3-01_(FR3_01)_Location,1
Operator 3,6,48929,M3-01_(FR3_01)_Location,1
Operator 3,6,48960,CentralBuffer_Location,0
Operator 1,4,49441,CentralBuffer_Location,0
Operator 2,5,49441,CentralBuffer_Location,0
Manual worker 1,7,49441,CentralBuffer_Location,0
Manual worker 2,8,49442,CentralBuffer_Location,0
Operator 2,5,49442,BW_(BKW_01)_Location,13
Manual worker 1,7,49442,M3-01_(FR3_01)_Location,1
Manual worker 2,8,49443,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,49443,M3-01_(FR3_01)_Location,1
Operator 2,5,49444,BW_(BKW_01)_Location,13
Manual worker 1,7,49444,PACK_(VERP_P)_Location,14
Manual worker 2,8,49445,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,49446,PACK_(VERP_P)_Location,14
Manual worker 2,8,49447,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,49447,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 2,8,49448,PACK_(VERP_P)_Location,14
Manual worker 1,7,49449,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 2,8,49450,PACK_(VERP_P)_Location,14
Operator 2,5,49451,UMC750_(M5-03)_Location,8
Manual worker 1,7,49485,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,49487,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,49488,PACK_(VERP_P)_Location,14
Manual worker 1,7,49489,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 2,8,49490,PACK_(VERP_P)_Location,14
Manual worker 1,7,49490,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,49491,CentralBuffer_Location,0
Manual worker 2,8,49492,PACK_(VERP_P)_Location,14
Manual worker 2,8,49493,CentralBuffer_Location,0
Manual worker 2,8,49494,PACK_(VERP_P)_Location,14
Manual worker 2,8,49495,PACK_(VERP_P)_Location,14
Manual worker 2,8,49496,CentralBuffer_Location,0
Operator 1,4,49501,M3-01_(FR3_01)_Location,1
Operator 2,5,49520,UMC750_(M5-03)_Location,8
Operator 1,4,49542,M3-01_(FR3_01)_Location,1
Operator 2,5,49550,VF2SS_(M3-03)_Location,5
Operator 2,5,49552,VF2SS_(M3-03)_Location,5
Operator 2,5,49553,CentralBuffer_Location,0
Operator 2,5,49554,VF2SS_(M3-03)_Location,5
Operator 2,5,49555,VF2SS_(M3-03)_Location,5
Operator 1,4,49556,M3-01_(FR3_01)_Location,1
Operator 2,5,49556,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,49557,BW_(BKW_01)_Location,13
Operator 2,5,49558,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,49559,BW_(BKW_01)_Location,13
Operator 1,4,49560,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,49560,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,49561,BW_(BKW_01)_Location,13
Operator 1,4,49562,BW_(BKW_01)_Location,13
Operator 1,4,49563,PACK_(VERP_P)_Location,14
Operator 1,4,49565,PACK_(VERP_P)_Location,14
Operator 1,4,49567,PACK_(VERP_P)_Location,14
Operator 1,4,49624,PACK_(VERP_P)_Location,14
Operator 1,4,49626,PACK_(VERP_P)_Location,14
Operator 1,4,49627,PACK_(VERP_P)_Location,14
Operator 1,4,49628,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,49629,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,49630,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,49632,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,49666,UMC750_(M5-03)_Location,8
Operator 1,4,49668,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,49669,UMC750_(M5-03)_Location,8
Operator 1,4,49670,UMC750_(M5-03)_Location,8
Operator 1,4,49671,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,49673,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,49675,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,49697,UMC750_(M5-03)_Location,8
Operator 2,5,49709,UMC750_(M5-03)_Location,8
Operator 1,4,49734,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,49774,M3-01_(FR3_01)_Location,1
Manual worker 1,7,49776,CentralBuffer_Location,0
Operator 2,5,49777,UMC750_(M5-03)_Location,8
Manual worker 1,7,49777,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,49778,M3-01_(FR3_01)_Location,1
Manual worker 2,8,49779,CentralBuffer_Location,0
Manual worker 1,7,49779,M3-01_(FR3_01)_Location,1
Manual worker 2,8,49780,UMC750_(M5-03)_Location,8
Manual worker 1,7,49780,BW_(BKW_01)_Location,13
Manual worker 2,8,49781,UMC750_(M5-03)_Location,8
Manual worker 1,7,49782,BW_(BKW_01)_Location,13
Manual worker 2,8,49782,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,49783,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 2,8,49784,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,49785,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 2,8,49785,BW_(BKW_01)_Location,13
Manual worker 1,7,49787,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 2,8,49787,BW_(BKW_01)_Location,13
Manual worker 1,7,49788,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 2,8,49789,BW_(BKW_01)_Location,13
Manual worker 1,7,49789,CentralBuffer_Location,0
Manual worker 2,8,49790,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,49808,UMC750_(M5-03)_Location,8
Manual worker 2,8,49821,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 2,8,49823,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 2,8,49824,BW_(BKW_01)_Location,13
Manual worker 2,8,49825,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 2,8,49826,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 2,8,49827,CentralBuffer_Location,0
Operator 1,4,49835,M3-01_(FR3_01)_Location,1
Manual worker 1,7,49847,CentralBuffer_Location,0
Manual worker 1,7,49848,BW_(BKW_01)_Location,13
Manual worker 1,7,49850,BW_(BKW_01)_Location,13
Manual worker 1,7,49851,CentralBuffer_Location,0
Manual worker 1,7,49852,BW_(BKW_01)_Location,13
Manual worker 1,7,49853,BW_(BKW_01)_Location,13
Manual worker 1,7,49854,PACK_(VERP_P)_Location,14
Manual worker 1,7,49856,PACK_(VERP_P)_Location,14
Manual worker 1,7,49858,PACK_(VERP_P)_Location,14
Operator 1,4,49876,M3-01_(FR3_01)_Location,1
Manual worker 1,7,49888,PACK_(VERP_P)_Location,14
Manual worker 1,7,49890,PACK_(VERP_P)_Location,14
Manual worker 1,7,49891,PACK_(VERP_P)_Location,14
Manual worker 1,7,49892,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,49894,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,49896,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,49920,CentralBuffer_Location,0
Operator 2,5,49920,CentralBuffer_Location,0
Manual worker 1,7,49920,CentralBuffer_Location,0
Operator 3,6,49921,CentralBuffer_Location,0
Operator 3,6,50130,UMC750_(M5-03)_Location,8
Operator 3,6,50132,UMC750_(M5-03)_Location,8
Operator 3,6,50172,M3-01_(FR3_01)_Location,1
Operator 3,6,50233,M3-01_(FR3_01)_Location,1
Operator 3,6,50235,M3-01_(FR3_01)_Location,1
Operator 3,6,50236,CentralBuffer_Location,0
Operator 3,6,50237,M3-01_(FR3_01)_Location,1
Operator 3,6,50238,M3-01_(FR3_01)_Location,1
Operator 3,6,50239,BW_(BKW_01)_Location,13
Operator 3,6,50241,BW_(BKW_01)_Location,13
Operator 3,6,50272,M3-01_(FR3_01)_Location,1
Operator 3,6,50274,M3-01_(FR3_01)_Location,1
Operator 3,6,50275,BW_(BKW_01)_Location,13
Operator 3,6,50277,BW_(BKW_01)_Location,13
Operator 3,6,50337,BW_(BKW_01)_Location,13
Operator 3,6,50339,BW_(BKW_01)_Location,13
Operator 3,6,50340,BW_(BKW_01)_Location,13
Operator 3,6,50341,PACK_(VERP_P)_Location,14
Operator 3,6,50343,PACK_(VERP_P)_Location,14
Operator 3,6,50345,PACK_(VERP_P)_Location,14
Operator 3,6,50375,PACK_(VERP_P)_Location,14
Operator 3,6,50377,PACK_(VERP_P)_Location,14
Operator 3,6,50378,PACK_(VERP_P)_Location,14
Operator 3,6,50379,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 3,6,50400,CentralBuffer_Location,0
Operator 1,4,50882,CentralBuffer_Location,0
Operator 1,4,50883,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,50886,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,50903,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,50926,CentralBuffer_Location,0
Operator 1,4,50934,M3-01_(FR3_01)_Location,1
Manual worker 1,7,50936,CentralBuffer_Location,0
Manual worker 1,7,50937,M3-01_(FR3_01)_Location,1
Manual worker 1,7,50938,M3-01_(FR3_01)_Location,1
Manual worker 1,7,50939,BW_(BKW_01)_Location,13
Manual worker 1,7,50941,BW_(BKW_01)_Location,13
Manual worker 1,7,50943,BW_(BKW_01)_Location,13
Manual worker 1,7,50962,BW_(BKW_01)_Location,13
Manual worker 1,7,50963,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,50965,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,50966,BW_(BKW_01)_Location,13
Manual worker 1,7,50967,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,50968,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,50969,CentralBuffer_Location,0
Manual worker 1,7,50983,CentralBuffer_Location,0
Manual worker 1,7,50984,BW_(BKW_01)_Location,13
Manual worker 1,7,50986,BW_(BKW_01)_Location,13
Manual worker 1,7,50987,CentralBuffer_Location,0
Manual worker 1,7,50988,BW_(BKW_01)_Location,13
Manual worker 1,7,50989,BW_(BKW_01)_Location,13
Manual worker 1,7,50990,PACK_(VERP_P)_Location,14
Manual worker 1,7,50992,PACK_(VERP_P)_Location,14
Manual worker 1,7,50994,PACK_(VERP_P)_Location,14
Operator 1,4,50995,M3-01_(FR3_01)_Location,1
Manual worker 1,7,51014,PACK_(VERP_P)_Location,14
Manual worker 1,7,51016,PACK_(VERP_P)_Location,14
Manual worker 1,7,51017,PACK_(VERP_P)_Location,14
Manual worker 1,7,51018,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,51020,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,51022,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,51059,M3-01_(FR3_01)_Location,1
Operator 2,5,51097,UMC400_(M5-06)_Location,10
Operator 2,5,51099,UMC400_(M5-06)_Location,10
Operator 2,5,51100,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,51101,UMC400_(M5-06)_Location,10
Operator 2,5,51102,UMC400_(M5-06)_Location,10
Operator 2,5,51103,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,51105,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,51107,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,51281,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,51283,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,51284,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,51285,CentralBuffer_Location,0
Operator 1,4,51360,CentralBuffer_Location,0
Manual worker 1,7,51360,CentralBuffer_Location,0
Operator 3,6,51361,CentralBuffer_Location,0
Operator 3,6,51419,M3-01_(FR3_01)_Location,1
Operator 3,6,51480,M3-01_(FR3_01)_Location,1
Operator 3,6,51482,M3-01_(FR3_01)_Location,1
Operator 3,6,51483,CentralBuffer_Location,0
Operator 3,6,51484,M3-01_(FR3_01)_Location,1
Operator 3,6,51485,M3-01_(FR3_01)_Location,1
Operator 3,6,51486,BW_(BKW_01)_Location,13
Operator 3,6,51488,BW_(BKW_01)_Location,13
Operator 3,6,51519,M3-01_(FR3_01)_Location,1
Operator 3,6,51521,M3-01_(FR3_01)_Location,1
Operator 3,6,51522,BW_(BKW_01)_Location,13
Operator 3,6,51524,BW_(BKW_01)_Location,13
Operator 3,6,51634,BW_(BKW_01)_Location,13
Operator 3,6,51636,BW_(BKW_01)_Location,13
Operator 3,6,51637,BW_(BKW_01)_Location,13
Operator 3,6,51638,PACK_(VERP_P)_Location,14
Operator 3,6,51640,PACK_(VERP_P)_Location,14
Operator 3,6,51642,PACK_(VERP_P)_Location,14
Operator 3,6,51669,PACK_(VERP_P)_Location,14
Operator 3,6,51700,M3-01_(FR3_01)_Location,1
Operator 3,6,51761,M3-01_(FR3_01)_Location,1
Operator 3,6,51763,M3-01_(FR3_01)_Location,1
Operator 3,6,51764,PACK_(VERP_P)_Location,14
Operator 3,6,51766,PACK_(VERP_P)_Location,14
Operator 3,6,51767,M3-01_(FR3_01)_Location,1
Operator 3,6,51768,M3-01_(FR3_01)_Location,1
Operator 3,6,51769,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 3,6,51771,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 3,6,51829,M3-01_(FR3_01)_Location,1
Operator 3,6,51831,M3-01_(FR3_01)_Location,1
Operator 3,6,51832,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 3,6,51833,PACK_(VERP_P)_Location,14
Operator 3,6,51834,PACK_(VERP_P)_Location,14
Operator 3,6,51835,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 3,6,51840,CentralBuffer_Location,0
Operator 1,4,52321,CentralBuffer_Location,0
Operator 2,5,52321,CentralBuffer_Location,0
Operator 1,4,52322,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,52324,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,52325,CentralBuffer_Location,0
Manual worker 1,7,52326,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,52328,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,52516,UMC750SS_(M5-04)_Location,9
Operator 1,4,52518,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,52519,CentralBuffer_Location,0
Operator 1,4,52520,UMC750SS_(M5-04)_Location,9
Operator 1,4,52521,UMC750SS_(M5-04)_Location,9
Operator 1,4,52522,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,52524,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,52526,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,52547,UMC750SS_(M5-04)_Location,9
Operator 1,4,52587,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,52591,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,52619,UMC750SS_(M5-04)_Location,9
Operator 1,4,52645,M3-01_(FR3_01)_Location,1
Operator 2,5,52647,UMC750SS_(M5-04)_Location,9
Operator 2,5,52648,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,52649,M3-01_(FR3_01)_Location,1
Operator 2,5,52650,M3-01_(FR3_01)_Location,1
Operator 2,5,52651,BW_(BKW_01)_Location,13
Operator 2,5,52653,BW_(BKW_01)_Location,13
Operator 2,5,52655,BW_(BKW_01)_Location,13
Operator 2,5,52661,BW_(BKW_01)_Location,13
Operator 2,5,52662,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,52664,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,52665,BW_(BKW_01)_Location,13
Operator 2,5,52666,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 2,8,52667,CentralBuffer_Location,0
Operator 2,5,52667,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 2,8,52668,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,52668,CentralBuffer_Location,0
Manual worker 2,8,52670,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 2,8,52671,CentralBuffer_Location,0
Manual worker 2,8,52672,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 2,8,52673,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 2,8,52674,PACK_(VERP_P)_Location,14
Manual worker 2,8,52676,PACK_(VERP_P)_Location,14
Manual worker 2,8,52678,PACK_(VERP_P)_Location,14
Operator 1,4,52706,M3-01_(FR3_01)_Location,1
Operator 2,5,52755,CentralBuffer_Location,0
Operator 2,5,52756,BW_(BKW_01)_Location,13
Operator 2,5,52758,BW_(BKW_01)_Location,13
Operator 2,5,52759,PACK_(VERP_P)_Location,14
Operator 2,5,52760,BW_(BKW_01)_Location,13
Operator 1,4,52761,M3-01_(FR3_01)_Location,1
Operator 2,5,52761,BW_(BKW_01)_Location,13
Operator 2,5,52762,PACK_(VERP_P)_Location,14
Operator 1,4,52800,CentralBuffer_Location,0
Operator 2,5,52800,CentralBuffer_Location,0
Manual worker 1,7,52800,CentralBuffer_Location,0
Manual worker 2,8,52800,CentralBuffer_Location,0
Operator 3,6,52801,CentralBuffer_Location,0
Operator 3,6,52912,UMC750_(M5-03)_Location,8
Operator 3,6,52943,UMC750_(M5-03)_Location,8
Operator 3,6,52945,UMC750_(M5-03)_Location,8
Operator 3,6,52946,CentralBuffer_Location,0
Operator 3,6,52947,UMC750_(M5-03)_Location,8
Operator 3,6,52948,UMC750_(M5-03)_Location,8
Operator 3,6,52949,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 3,6,52951,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 3,6,53280,CentralBuffer_Location,0
Operator 1,4,53761,CentralBuffer_Location,0
Operator 2,5,53761,CentralBuffer_Location,0
Manual worker 1,7,53762,CentralBuffer_Location,0
Operator 1,4,53762,PACK_(VERP_P)_Location,14
Manual worker 2,8,53764,CentralBuffer_Location,0
Operator 1,4,53764,PACK_(VERP_P)_Location,14
Manual worker 2,8,53765,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,53766,PACK_(VERP_P)_Location,14
Manual worker 2,8,53767,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,53767,CentralBuffer_Location,0
Manual worker 2,8,53768,PACK_(VERP_P)_Location,14
Operator 1,4,53768,PACK_(VERP_P)_Location,14
Operator 1,4,53769,PACK_(VERP_P)_Location,14
Manual worker 2,8,53770,PACK_(VERP_P)_Location,14
Operator 1,4,53770,CentralBuffer_Location,0
Manual worker 2,8,53771,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,53816,M3-01_(FR3_01)_Location,1
Operator 1,4,53818,CentralBuffer_Location,0
Manual worker 2,8,53819,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,53819,M3-01_(FR3_01)_Location,1
Manual worker 2,8,53820,PACK_(VERP_P)_Location,14
Operator 1,4,53820,M3-01_(FR3_01)_Location,1
Operator 1,4,53821,BW_(BKW_01)_Location,13
Manual worker 2,8,53822,PACK_(VERP_P)_Location,14
