OperationID,Name,ProcessTime
429,Packaging _ Exhaust fw bridge 1980_[4022-656-92231],0
430,Material prep _ NXE HP SL SLEC EOM CP ARM BACK_[4022-664-3390-1],0
431,Milling _ NXE HP SL SLEC EOM CP ARM BACK_[4022-664-3390-1],0
432,BW - Benchwork _ NXE HP SL SLEC EOM CP ARM BACK_[4022-664-3390-1],0
433,Packaging _ NXE HP SL SLEC EOM CP ARM BACK_[4022-664-3390-1],0
434,Material prep _ Distance Bush 1_[4022-666-18121],0
435,Milling _ Distance Bush 1_[4022-666-18121],0
436,BW - Benchwork _ Distance Bush 1_[4022-666-18121],0
437,Packaging _ Distance Bush 1_[4022-666-18121],0
438,Milling _ LSPH Bellow Clamp_[4022-666-3837-1],0
439,BW - Benchwork _ LSPH Bellow Clamp_[4022-666-3837-1],0
440,Packaging _ LSPH Bellow Clamp_[4022-666-3837-1],0
441,Material prep _ LSPH coverplate stud block_[4022-666-65702(R1)],0
442,Milling _ LSPH coverplate stud block_[4022-666-65702(R1)],0
443,BW - Benchwork _ LSPH coverplate stud block_[4022-666-65702(R1)],0
444,Anodisin_ LSPH coverplate stud block_[4022-666-65702(R1)],0
445,Packaging _ LSPH coverplate stud block_[4022-666-65702(R1)],0
446,Material prep _ Bpam cover_[4022-671-49051],0
447,BW - Benchwork _ Bpam cover_[4022-671-49051],0
448,Milling _ Bpam cover_[4022-671-49051],0
