OperationID,Name,ProcessTime
614,Milling _ RS Lock MF-X Preload Housing,0
615,Anodiz_ RS Lock MF-X Preload Housing,0
616,Packing _ RS Lock MF-X Preload Housing,0
617,MP2 - Material preparation - manual sawing _ bracket,0
618,M3-01 - Accuwell - 3axis - Manual _ bracket,0
619,PACK - Packaging _ bracket,0
620,Chromatiz_ bracket,0
621,MP1 - Material preparation - automatic sawing _ Hinge Block Back,0
622,M5-01 - Accuwell - 5axis - Pallet automaton _ Hinge Block Back,0
623,BW - Benchwork _ Hinge Block Back,0
624,PACK - Packaging _ Hinge Block Back,0
625,material prep _ Lagerhuis,0
626,Milling _ Lagerhuis,0
627,Nickel platin_ Lagerhuis,0
628,PACK - Packaging _ Lagerhuis,0
629,Material prep _ BLOCK FOR LOCKING SCREW ,0
630,Milling _ BLOCK FOR LOCKING SCREW ,0
631,BW - Benchwor_ BLOCK FOR LOCKING SCREW ,0
632,Packaging _ BLOCK FOR LOCKING SCREW ,0
633,Material prep - Pickin_ Koppelstrip bovenligger iGate,0
634,Milling - FR3_0_ Koppelstrip bovenligger iGate,0
635,BW - Bnchwor_ Koppelstrip bovenligger iGate,0
636,Packaging _ Koppelstrip bovenligger iGate,0
637,Material prep - customer delivere_ SERV FLR MKII BM IF HOOK,0
638,Milling - FR5_0_ SERV FLR MKII BM IF HOOK,0
639,BW - Benchwork _ SERV FLR MKII BM IF HOOK,0
640,PACK - Packaging _ SERV FLR MKII BM IF HOOK,0
641,Milling - OP1+_ METROFRAME BODY V02-00-B / 0119073001 ,0
642,Milling - OP3/_ METROFRAME BODY V02-00-B / 0119073001 ,0
643,Millin_ MOTOR MOUNT / PROTO,0
644,CA_ MOTOR MOUNT / PROTO,0
645,Zage_ PRINTBED / PROTO,0
646,Millin_ PRINTBED / PROTO,0
647,CA_  BASE SHUTTLE / PROTO,0
648,Millin_  BASE SHUTTLE / PROTO,0
649,Pickin_ RH RED TURRET ELEC COVER C,0
650,Millin_ RH RED TURRET ELEC COVER C,0
651,CA_ MAGNET HOLDER / PROTO,0
652,Millin_ MAGNET HOLDER / PROTO,0
653,CA_ ENCODERPLATE / PROTO,0
654,Millin_ ENCODERPLATE / PROTO,0
655,CA_ BOTTOM PLATE / PROTO,0
656,Millin_ BOTTOM PLATE / PROTO,0
657,CA_ RH RED FRAME -X COVER,0
658,Millin_ RH RED FRAME -X COVER,0
659,CA_ RH RED EBOX MONO,0
660,Millin_ RH RED EBOX MONO,0
661,CA_ STIFFENER / PROTO,0
662,Millin_ STIFFENER / PROTO,0
663,CA_Dummy encoder block / P1350-M1100-02 ,0
664,Millin_Dummy encoder block / P1350-M1100-02 ,0
665,Zage_ SPINDLE TO RAILS / PROTO,0
666,CA_ SPINDLE TO RAILS / PROTO,0
667,Millin_ SPINDLE TO RAILS / PROTO,0
668,Zage_ Stroke Limiter Plate ZY-L / 26223910,0
669,Millin_ Stroke Limiter Plate ZY-L / 26223910,0
670,Zage_ Stroke Limiter Plate RX-R / 26223908,0
671,Millin_ Stroke Limiter Plate RX-R / 26223908,0
672,Zage_ TORSION RELIEF RING / 0119073007,0
673,Millin_ TORSION RELIEF RING / 0119073007,0
674,Zage_ CABLE COVER 1 / 0119073003,0
675,Millin_ CABLE COVER 1 / 0119073003,0
676,Sawin_ Single Rail / IGUS / WSQ-06S,0
677,Millin_ Single Rail / IGUS / WSQ-06S,0
678,Knippe_ CABLE COVER 2 / 0119073004,0
679,Millin_ CABLE COVER 2 / 0119073004,0
680,OP1/OP_ CABLE GUIDE / 0119073006,0
681,millin_ P1517-M4006-00.stp,0
682,Millin_ P1517-M4001-00.stp,0
683,Millin_ P1517-M4002-00.stp,0
684,Millin_ P1517-M4003-00.stp,0
685,Millin_ P1517-M4004-00.stp,0
686,CA_ TL 1 – Feet B / IAH ,0
687,OP_ TL 1 – Feet B / IAH ,0
688,Sawin_ RH NXE RED RZ ENC PLATE SPPRT,0
689,Millin_ RH NXE RED RZ ENC PLATE SPPRT,0
690,Milling OP_ 26243902 Mounting Base V02-00.STEP,0
691,Sawin_ P1464-M1011-00.stp,0
692,Millin_ P1464-M1011-00.stp,0
693,Sawin_ P1464-M1027-00.stp,0
694,Millin_ P1464-M1027-00.stp,0
695,Sawin_ P1464-M2001-00.stp,0
696,Millin_ P1464-M2001-00.stp,0
697,Sawin_ P1464-M2003-00.stp,0
698,Millin_ P1464-M2003-00.stp,0
699,Pickin_ P1464-M2010-00.stp,0
700,Milling - OP_ P1464-M2010-00.stp,0
701,Sawin_ P1464-M2015-00.stp,0
702,Sawin_ P1464-M2016-00.stp,0
703,Millin_ P1464-M2016-00.stp,0
704,Sawin_ P1464-M2017-00.stp,0
705,Sawin_ P1464-M2018-00.stp,0
706,Sawin_ P1464-M2020-00.stp,0
707,Millin_ P1464-M2020-00.stp,0
708,Sawin_ P1464-M2025-00.stp,0
709,Sawin_ P1464-M2031-00.stp,0
710,"Picking, pre--cutte_ P1464-M2045-00.stp",0
711,Pickin_ P1464-M2054-00.stp,0
712,"Picking, pre-cutte_ P1464-M2055-00.stp",0
713,Milling - OP_ P1464-M2055-00.stp,0
714,Sawin_ P1464-M2057-00.stp,0
715,Millin_ P1464-M2057-00.stp,0
716,Sawin_ P1464-M2059-00.stp,0
717,Sawin_ P1464-M2066-00.stp,0
718,Sawin_ P1464-M3103-00.stp,0
719,Sawin_ P1464-M3105-00.stp,0
720,Sawin_ P1464-M3203-00.stp,0
721,Sawin_ P1464-M3204-00.stp,0
722,Sawin_ P1464-M4001-00.stp,0
723,Sawin_ P1464-M4011-00.stp,0
724,Sawin_ P1464-M2068-00.stp,0
725,Millin_ P1464-M2068-00.stp,0
726,Sawin_ P1464-M3030-00.stp,0
727,Milling - OP_ P1464-M3030-00.stp,0
728,Sawin_ P1464-M3055-00.stp,0
729,Millin_ P1464-M3055-00.stp,0
730,Sawin_ P1464-M3201-00.stp,0
731,Sawin_ P1464-M1012-00.stp,0
732,Millin_ P1464-M1012-00.stp,0
733,Sawin_ P1464-M1022-00.stp,0
734,Millin_ Prototype2-fixture-Main-top.STEP,0
735,Sawin_ P1464-M5006-00.stp,0
736,Sawin_ P1464-M2060-01.stp,0
737,Millin_ ENCODER MOUNT PLATE / 0119073002,0
738,Sawin_ GP Z-Adjustment Lever / 26241001,0
739,Millin_ GP Z-Adjustment Lever / 26241001,0
740,Sawin_ Support block / 07201506,0
741,Sawing _ PEU Quick Release RIGHT,0
742,Milling - OP_ PEU Quick Release RIGHT,0
743,Sawing _ PEU Quick Release LEFT,0
744,Milling - OP_ PEU Quick Release LEFT,0
745,Sawin_ 02200903 encoder scale mount bracket V01-01 electropolished / 02200903 V01-01,0
746,Sawin_ RM BM MOT PCA INT MID,0
747,Millin_ RM BM MOT PCA INT MID,0
748,Sawin_ KR71001001977.stp,0
749,Millin_ KR71001001977.stp,0
750,Sawin_ coil clamp body pin side,0
751,Millin_ coil clamp body pin side,0
752,Sawin_ coil clamp body threaded side,0
753,Millin_ coil clamp body threaded side,0
754,Picking _ gearbox side cover,0
755,Millin_ gearbox side cover,0
756,Sawin_ bearing block small,0
757,Millin_ bearing block small,0
758,"Picking, pre-cutte_ HALFFAB_M_BLOCK_RH_LEFT",0
759,"Picking, pre-cutte_ HALFFAB_M_BLOCK_RH_RIGHT",0
760,"Picking, pre-cutte_ HALFFAB_M_MOUNTING_BLCK_FRNT_R",0
761,"Picking, pre-cutte_ HALFFAB_M_MOUNTING_BLCK_FRNT_L",0
762,Pickin_ C beam v01-03 / 07201507,0
763,"Picking, pre-cutte_ NXE RH Gripper LVL Tool Base",0
764,"Picking, pre-cutte_ NXE NH Gripper LVL Tool Cover",0
765,Sawin_ RMFT Y-actuator power plug,0
766,Sawin_P1464-M5004-01,0
767,Sawin_P1464-M5024-00,0
768,Sawin_P1464-M5025-00,0
769,Material prep _ [Q] excenter housing z,0
770,Milling _ [Q] excenter housing z,0
771,BW - Benchwork _ [Q] excenter housing z,0
772,Packaging _ [Q] excenter housing z,0
