Entity,EntityID,EventName,EventID,LocationID,LocationName,Time
Item,386,Trailer Unloading,173,2,Central_Input,2026-05-12 15:01:00
Item,387,Trailer Loading,43,1,Central_Inventory,2026-05-12 08:25:00
Item,387,Trailer Transport,50,1->__export__.mrp_workcenter_55_15609e22,Central_Inventory->M3-02_(FR3_02),2026-05-12 08:26:00
Item,387,Trailer Unloading,52,13,M3-02_(FR3_02)_Input,2026-05-12 08:27:00
Item,387,Machine Loading,7,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 09:29:00
Item,387,Processing,9,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 11:51:00
Item,387,Machine Unloading,135,14,M3-02_(FR3_02)_Output,2026-05-12 12:17:00
Item,387,Trailer Loading,137,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 12:20:00
Item,387,Trailer Transport,143,__export__.mrp_workcenter_55_15609e22->__export__.mrp_workcenter_66_9f807a30,M3-02_(FR3_02)->BW_(BKW_01),2026-05-12 12:21:00
Item,387,Trailer Unloading,144,43,BW_(BKW_01)_Input,2026-05-12 12:22:00
Item,387,Machine Loading,148,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:28:00
Item,387,Processing,151,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:38:00
Item,387,Machine Unloading,156,44,BW_(BKW_01)_Output,2026-05-12 14:41:00
Item,387,Trailer Loading,158,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:44:00
Item,387,Trailer Transport,164,__export__.mrp_workcenter_66_9f807a30->__export__.mrp_workcenter_67_d1ac8ce6,BW_(BKW_01)->PACK_(VERP_P),2026-05-12 14:45:00
Item,387,Trailer Unloading,165,46,PACK_(VERP_P)_Input,2026-05-12 14:46:00
Item,387,Machine Loading,166,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:49:00
Item,387,Processing,168,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:54:00
Item,387,Machine Unloading,169,47,PACK_(VERP_P)_Output,2026-05-12 14:57:00
Item,387,Trailer Loading,171,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:59:00
Item,387,Trailer Transport,172,__export__.mrp_workcenter_67_d1ac8ce6->1,PACK_(VERP_P)->Central_Inventory,2026-05-12 15:00:00
Item,387,Trailer Unloading,173,2,Central_Input,2026-05-12 15:01:00
Item,388,Trailer Loading,43,1,Central_Inventory,2026-05-12 08:25:00
Item,388,Trailer Transport,50,1->__export__.mrp_workcenter_55_15609e22,Central_Inventory->M3-02_(FR3_02),2026-05-12 08:26:00
Item,388,Trailer Unloading,52,13,M3-02_(FR3_02)_Input,2026-05-12 08:27:00
Item,388,Machine Loading,7,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 09:29:00
Item,388,Processing,9,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 11:51:00
Item,388,Machine Unloading,135,14,M3-02_(FR3_02)_Output,2026-05-12 12:17:00
Item,388,Trailer Loading,137,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 12:20:00
Item,388,Trailer Transport,143,__export__.mrp_workcenter_55_15609e22->__export__.mrp_workcenter_66_9f807a30,M3-02_(FR3_02)->BW_(BKW_01),2026-05-12 12:21:00
Item,388,Trailer Unloading,144,43,BW_(BKW_01)_Input,2026-05-12 12:22:00
Item,388,Machine Loading,148,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:28:00
Item,388,Processing,151,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:38:00
Item,388,Machine Unloading,156,44,BW_(BKW_01)_Output,2026-05-12 14:41:00
Item,388,Trailer Loading,158,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:44:00
Item,388,Trailer Transport,164,__export__.mrp_workcenter_66_9f807a30->__export__.mrp_workcenter_67_d1ac8ce6,BW_(BKW_01)->PACK_(VERP_P),2026-05-12 14:45:00
Item,388,Trailer Unloading,165,46,PACK_(VERP_P)_Input,2026-05-12 14:46:00
Item,388,Machine Loading,166,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:49:00
Item,388,Processing,168,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:54:00
Item,388,Machine Unloading,169,47,PACK_(VERP_P)_Output,2026-05-12 14:57:00
Item,388,Trailer Loading,171,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:59:00
Item,388,Trailer Transport,172,__export__.mrp_workcenter_67_d1ac8ce6->1,PACK_(VERP_P)->Central_Inventory,2026-05-12 15:00:00
Item,388,Trailer Unloading,173,2,Central_Input,2026-05-12 15:01:00
Item,389,Trailer Loading,43,1,Central_Inventory,2026-05-12 08:25:00
Item,389,Trailer Transport,50,1->__export__.mrp_workcenter_55_15609e22,Central_Inventory->M3-02_(FR3_02),2026-05-12 08:26:00
Item,389,Trailer Unloading,52,13,M3-02_(FR3_02)_Input,2026-05-12 08:27:00
Item,389,Machine Loading,7,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 09:29:00
Item,389,Processing,9,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 11:51:00
Item,389,Machine Unloading,135,14,M3-02_(FR3_02)_Output,2026-05-12 12:17:00
Item,389,Trailer Loading,137,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 12:20:00
Item,389,Trailer Transport,143,__export__.mrp_workcenter_55_15609e22->__export__.mrp_workcenter_66_9f807a30,M3-02_(FR3_02)->BW_(BKW_01),2026-05-12 12:21:00
Item,389,Trailer Unloading,144,43,BW_(BKW_01)_Input,2026-05-12 12:22:00
Item,389,Machine Loading,148,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:28:00
Item,389,Processing,151,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:38:00
Item,389,Machine Unloading,156,44,BW_(BKW_01)_Output,2026-05-12 14:41:00
Item,389,Trailer Loading,158,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:44:00
Item,389,Trailer Transport,164,__export__.mrp_workcenter_66_9f807a30->__export__.mrp_workcenter_67_d1ac8ce6,BW_(BKW_01)->PACK_(VERP_P),2026-05-12 14:45:00
Item,389,Trailer Unloading,165,46,PACK_(VERP_P)_Input,2026-05-12 14:46:00
Item,389,Machine Loading,166,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:49:00
Item,389,Processing,168,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:54:00
Item,389,Machine Unloading,169,47,PACK_(VERP_P)_Output,2026-05-12 14:57:00
Item,389,Trailer Loading,171,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:59:00
Item,389,Trailer Transport,172,__export__.mrp_workcenter_67_d1ac8ce6->1,PACK_(VERP_P)->Central_Inventory,2026-05-12 15:00:00
Item,389,Trailer Unloading,173,2,Central_Input,2026-05-12 15:01:00
Item,390,Trailer Loading,43,1,Central_Inventory,2026-05-12 08:25:00
Item,390,Trailer Transport,50,1->__export__.mrp_workcenter_55_15609e22,Central_Inventory->M3-02_(FR3_02),2026-05-12 08:26:00
Item,390,Trailer Unloading,52,13,M3-02_(FR3_02)_Input,2026-05-12 08:27:00
Item,390,Machine Loading,7,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 09:29:00
Item,390,Processing,9,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 11:51:00
Item,390,Machine Unloading,135,14,M3-02_(FR3_02)_Output,2026-05-12 12:17:00
Item,390,Trailer Loading,137,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 12:20:00
Item,390,Trailer Transport,143,__export__.mrp_workcenter_55_15609e22->__export__.mrp_workcenter_66_9f807a30,M3-02_(FR3_02)->BW_(BKW_01),2026-05-12 12:21:00
Item,390,Trailer Unloading,144,43,BW_(BKW_01)_Input,2026-05-12 12:22:00
Item,390,Machine Loading,148,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:28:00
Item,390,Processing,151,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:38:00
Item,390,Machine Unloading,156,44,BW_(BKW_01)_Output,2026-05-12 14:41:00
Item,390,Trailer Loading,158,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:44:00
Item,390,Trailer Transport,164,__export__.mrp_workcenter_66_9f807a30->__export__.mrp_workcenter_67_d1ac8ce6,BW_(BKW_01)->PACK_(VERP_P),2026-05-12 14:45:00
Item,390,Trailer Unloading,165,46,PACK_(VERP_P)_Input,2026-05-12 14:46:00
Item,390,Machine Loading,166,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:49:00
Item,390,Processing,168,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:54:00
Item,390,Machine Unloading,169,47,PACK_(VERP_P)_Output,2026-05-12 14:57:00
Item,390,Trailer Loading,171,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:59:00
Item,390,Trailer Transport,172,__export__.mrp_workcenter_67_d1ac8ce6->1,PACK_(VERP_P)->Central_Inventory,2026-05-12 15:00:00
Item,390,Trailer Unloading,173,2,Central_Input,2026-05-12 15:01:00
Item,391,Trailer Loading,43,1,Central_Inventory,2026-05-12 08:25:00
Item,391,Trailer Transport,50,1->__export__.mrp_workcenter_55_15609e22,Central_Inventory->M3-02_(FR3_02),2026-05-12 08:26:00
Item,391,Trailer Unloading,52,13,M3-02_(FR3_02)_Input,2026-05-12 08:27:00
Item,391,Machine Loading,7,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 09:29:00
Item,391,Processing,9,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 11:51:00
Item,391,Machine Unloading,135,14,M3-02_(FR3_02)_Output,2026-05-12 12:17:00
Item,391,Trailer Loading,137,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 12:20:00
Item,391,Trailer Transport,143,__export__.mrp_workcenter_55_15609e22->__export__.mrp_workcenter_66_9f807a30,M3-02_(FR3_02)->BW_(BKW_01),2026-05-12 12:21:00
Item,391,Trailer Unloading,144,43,BW_(BKW_01)_Input,2026-05-12 12:22:00
Item,391,Machine Loading,148,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:28:00
Item,391,Processing,151,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:38:00
Item,391,Machine Unloading,156,44,BW_(BKW_01)_Output,2026-05-12 14:41:00
Item,391,Trailer Loading,158,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:44:00
Item,391,Trailer Transport,164,__export__.mrp_workcenter_66_9f807a30->__export__.mrp_workcenter_67_d1ac8ce6,BW_(BKW_01)->PACK_(VERP_P),2026-05-12 14:45:00
Item,391,Trailer Unloading,165,46,PACK_(VERP_P)_Input,2026-05-12 14:46:00
Item,391,Machine Loading,166,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:49:00
Item,391,Processing,168,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:54:00
Item,391,Machine Unloading,169,47,PACK_(VERP_P)_Output,2026-05-12 14:57:00
Item,391,Trailer Loading,171,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:59:00
Item,391,Trailer Transport,172,__export__.mrp_workcenter_67_d1ac8ce6->1,PACK_(VERP_P)->Central_Inventory,2026-05-12 15:00:00
Item,391,Trailer Unloading,173,2,Central_Input,2026-05-12 15:01:00
Item,392,Trailer Loading,43,1,Central_Inventory,2026-05-12 08:25:00
Item,392,Trailer Transport,50,1->__export__.mrp_workcenter_55_15609e22,Central_Inventory->M3-02_(FR3_02),2026-05-12 08:26:00
Item,392,Trailer Unloading,52,13,M3-02_(FR3_02)_Input,2026-05-12 08:27:00
Item,392,Machine Loading,7,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 09:29:00
Item,392,Processing,9,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 11:51:00
Item,392,Machine Unloading,135,14,M3-02_(FR3_02)_Output,2026-05-12 12:17:00
Item,392,Trailer Loading,137,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 12:20:00
Item,392,Trailer Transport,143,__export__.mrp_workcenter_55_15609e22->__export__.mrp_workcenter_66_9f807a30,M3-02_(FR3_02)->BW_(BKW_01),2026-05-12 12:21:00
Item,392,Trailer Unloading,144,43,BW_(BKW_01)_Input,2026-05-12 12:22:00
Item,392,Machine Loading,148,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:28:00
Item,392,Processing,151,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:38:00
Item,392,Machine Unloading,156,44,BW_(BKW_01)_Output,2026-05-12 14:41:00
Item,392,Trailer Loading,158,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:44:00
Item,392,Trailer Transport,164,__export__.mrp_workcenter_66_9f807a30->__export__.mrp_workcenter_67_d1ac8ce6,BW_(BKW_01)->PACK_(VERP_P),2026-05-12 14:45:00
Item,392,Trailer Unloading,165,46,PACK_(VERP_P)_Input,2026-05-12 14:46:00
Item,392,Machine Loading,166,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:49:00
Item,392,Processing,168,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:54:00
Item,392,Machine Unloading,169,47,PACK_(VERP_P)_Output,2026-05-12 14:57:00
Item,392,Trailer Loading,171,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:59:00
Item,392,Trailer Transport,172,__export__.mrp_workcenter_67_d1ac8ce6->1,PACK_(VERP_P)->Central_Inventory,2026-05-12 15:00:00
Item,392,Trailer Unloading,173,2,Central_Input,2026-05-12 15:01:00
Item,393,Trailer Loading,43,1,Central_Inventory,2026-05-12 08:25:00
Item,393,Trailer Transport,50,1->__export__.mrp_workcenter_55_15609e22,Central_Inventory->M3-02_(FR3_02),2026-05-12 08:26:00
Item,393,Trailer Unloading,52,13,M3-02_(FR3_02)_Input,2026-05-12 08:27:00
Item,393,Machine Loading,7,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 09:29:00
Item,393,Processing,9,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 11:51:00
Item,393,Machine Unloading,135,14,M3-02_(FR3_02)_Output,2026-05-12 12:17:00
Item,393,Trailer Loading,137,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 12:20:00
Item,393,Trailer Transport,143,__export__.mrp_workcenter_55_15609e22->__export__.mrp_workcenter_66_9f807a30,M3-02_(FR3_02)->BW_(BKW_01),2026-05-12 12:21:00
Item,393,Trailer Unloading,144,43,BW_(BKW_01)_Input,2026-05-12 12:22:00
Item,393,Machine Loading,148,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:28:00
Item,393,Processing,151,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:38:00
Item,393,Machine Unloading,156,44,BW_(BKW_01)_Output,2026-05-12 14:41:00
Item,393,Trailer Loading,158,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:44:00
Item,393,Trailer Transport,164,__export__.mrp_workcenter_66_9f807a30->__export__.mrp_workcenter_67_d1ac8ce6,BW_(BKW_01)->PACK_(VERP_P),2026-05-12 14:45:00
Item,393,Trailer Unloading,165,46,PACK_(VERP_P)_Input,2026-05-12 14:46:00
Item,393,Machine Loading,166,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:49:00
Item,393,Processing,168,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:54:00
Item,393,Machine Unloading,169,47,PACK_(VERP_P)_Output,2026-05-12 14:57:00
Item,393,Trailer Loading,171,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:59:00
Item,393,Trailer Transport,172,__export__.mrp_workcenter_67_d1ac8ce6->1,PACK_(VERP_P)->Central_Inventory,2026-05-12 15:00:00
Item,393,Trailer Unloading,173,2,Central_Input,2026-05-12 15:01:00
Item,394,Trailer Loading,43,1,Central_Inventory,2026-05-12 08:25:00
Item,394,Trailer Transport,50,1->__export__.mrp_workcenter_55_15609e22,Central_Inventory->M3-02_(FR3_02),2026-05-12 08:26:00
Item,394,Trailer Unloading,52,13,M3-02_(FR3_02)_Input,2026-05-12 08:27:00
Item,394,Machine Loading,7,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 09:29:00
Item,394,Processing,9,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 11:51:00
Item,394,Machine Unloading,135,14,M3-02_(FR3_02)_Output,2026-05-12 12:17:00
Item,394,Trailer Loading,137,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 12:20:00
Item,394,Trailer Transport,143,__export__.mrp_workcenter_55_15609e22->__export__.mrp_workcenter_66_9f807a30,M3-02_(FR3_02)->BW_(BKW_01),2026-05-12 12:21:00
Item,394,Trailer Unloading,144,43,BW_(BKW_01)_Input,2026-05-12 12:22:00
Item,394,Machine Loading,148,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:28:00
Item,394,Processing,151,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:38:00
Item,394,Machine Unloading,156,44,BW_(BKW_01)_Output,2026-05-12 14:41:00
Item,394,Trailer Loading,158,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:44:00
Item,394,Trailer Transport,164,__export__.mrp_workcenter_66_9f807a30->__export__.mrp_workcenter_67_d1ac8ce6,BW_(BKW_01)->PACK_(VERP_P),2026-05-12 14:45:00
Item,394,Trailer Unloading,165,46,PACK_(VERP_P)_Input,2026-05-12 14:46:00
Item,394,Machine Loading,166,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:49:00
Item,394,Processing,168,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:54:00
Item,394,Machine Unloading,169,47,PACK_(VERP_P)_Output,2026-05-12 14:57:00
Item,394,Trailer Loading,171,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:59:00
Item,394,Trailer Transport,172,__export__.mrp_workcenter_67_d1ac8ce6->1,PACK_(VERP_P)->Central_Inventory,2026-05-12 15:00:00
Item,394,Trailer Unloading,173,2,Central_Input,2026-05-12 15:01:00
Item,395,Trailer Loading,43,1,Central_Inventory,2026-05-12 08:25:00
Item,395,Trailer Transport,50,1->__export__.mrp_workcenter_55_15609e22,Central_Inventory->M3-02_(FR3_02),2026-05-12 08:26:00
Item,395,Trailer Unloading,52,13,M3-02_(FR3_02)_Input,2026-05-12 08:27:00
Item,395,Machine Loading,7,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 09:29:00
Item,395,Processing,9,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 11:51:00
Item,395,Machine Unloading,135,14,M3-02_(FR3_02)_Output,2026-05-12 12:17:00
Item,395,Trailer Loading,137,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 12:20:00
Item,395,Trailer Transport,143,__export__.mrp_workcenter_55_15609e22->__export__.mrp_workcenter_66_9f807a30,M3-02_(FR3_02)->BW_(BKW_01),2026-05-12 12:21:00
Item,395,Trailer Unloading,144,43,BW_(BKW_01)_Input,2026-05-12 12:22:00
Item,395,Machine Loading,148,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:28:00
Item,395,Processing,151,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:38:00
Item,395,Machine Unloading,156,44,BW_(BKW_01)_Output,2026-05-12 14:41:00
Item,395,Trailer Loading,158,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:44:00
Item,395,Trailer Transport,164,__export__.mrp_workcenter_66_9f807a30->__export__.mrp_workcenter_67_d1ac8ce6,BW_(BKW_01)->PACK_(VERP_P),2026-05-12 14:45:00
Item,395,Trailer Unloading,165,46,PACK_(VERP_P)_Input,2026-05-12 14:46:00
Item,395,Machine Loading,166,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:49:00
Item,395,Processing,168,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:54:00
Item,395,Machine Unloading,169,47,PACK_(VERP_P)_Output,2026-05-12 14:57:00
Item,395,Trailer Loading,171,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:59:00
Item,395,Trailer Transport,172,__export__.mrp_workcenter_67_d1ac8ce6->1,PACK_(VERP_P)->Central_Inventory,2026-05-12 15:00:00
Item,395,Trailer Unloading,173,2,Central_Input,2026-05-12 15:01:00
Item,396,Trailer Loading,43,1,Central_Inventory,2026-05-12 08:25:00
Item,396,Trailer Transport,50,1->__export__.mrp_workcenter_55_15609e22,Central_Inventory->M3-02_(FR3_02),2026-05-12 08:26:00
Item,396,Trailer Unloading,52,13,M3-02_(FR3_02)_Input,2026-05-12 08:27:00
Item,396,Machine Loading,7,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 09:29:00
Item,396,Processing,9,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 11:51:00
Item,396,Machine Unloading,135,14,M3-02_(FR3_02)_Output,2026-05-12 12:17:00
Item,396,Trailer Loading,137,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 12:20:00
Item,396,Trailer Transport,143,__export__.mrp_workcenter_55_15609e22->__export__.mrp_workcenter_66_9f807a30,M3-02_(FR3_02)->BW_(BKW_01),2026-05-12 12:21:00
Item,396,Trailer Unloading,144,43,BW_(BKW_01)_Input,2026-05-12 12:22:00
Item,396,Machine Loading,148,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:28:00
Item,396,Processing,151,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:38:00
Item,396,Machine Unloading,156,44,BW_(BKW_01)_Output,2026-05-12 14:41:00
Item,396,Trailer Loading,158,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:44:00
Item,396,Trailer Transport,164,__export__.mrp_workcenter_66_9f807a30->__export__.mrp_workcenter_67_d1ac8ce6,BW_(BKW_01)->PACK_(VERP_P),2026-05-12 14:45:00
Item,396,Trailer Unloading,165,46,PACK_(VERP_P)_Input,2026-05-12 14:46:00
Item,396,Machine Loading,166,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:49:00
Item,396,Processing,168,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:54:00
Item,396,Machine Unloading,169,47,PACK_(VERP_P)_Output,2026-05-12 14:57:00
Item,396,Trailer Loading,171,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:59:00
Item,396,Trailer Transport,172,__export__.mrp_workcenter_67_d1ac8ce6->1,PACK_(VERP_P)->Central_Inventory,2026-05-12 15:00:00
Item,396,Trailer Unloading,173,2,Central_Input,2026-05-12 15:01:00
Item,397,Trailer Loading,43,1,Central_Inventory,2026-05-12 08:25:00
Item,397,Trailer Transport,50,1->__export__.mrp_workcenter_55_15609e22,Central_Inventory->M3-02_(FR3_02),2026-05-12 08:26:00
Item,397,Trailer Unloading,52,13,M3-02_(FR3_02)_Input,2026-05-12 08:27:00
Item,397,Machine Loading,7,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 09:29:00
Item,397,Processing,9,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 11:51:00
Item,397,Machine Unloading,135,14,M3-02_(FR3_02)_Output,2026-05-12 12:17:00
Item,397,Trailer Loading,137,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 12:20:00
Item,397,Trailer Transport,143,__export__.mrp_workcenter_55_15609e22->__export__.mrp_workcenter_66_9f807a30,M3-02_(FR3_02)->BW_(BKW_01),2026-05-12 12:21:00
Item,397,Trailer Unloading,144,43,BW_(BKW_01)_Input,2026-05-12 12:22:00
Item,397,Machine Loading,148,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:28:00
Item,397,Processing,151,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:38:00
Item,397,Machine Unloading,156,44,BW_(BKW_01)_Output,2026-05-12 14:41:00
Item,397,Trailer Loading,158,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:44:00
Item,397,Trailer Transport,164,__export__.mrp_workcenter_66_9f807a30->__export__.mrp_workcenter_67_d1ac8ce6,BW_(BKW_01)->PACK_(VERP_P),2026-05-12 14:45:00
Item,397,Trailer Unloading,165,46,PACK_(VERP_P)_Input,2026-05-12 14:46:00
Item,397,Machine Loading,166,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:49:00
Item,397,Processing,168,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:54:00
Item,397,Machine Unloading,169,47,PACK_(VERP_P)_Output,2026-05-12 14:57:00
Item,397,Trailer Loading,171,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:59:00
Item,397,Trailer Transport,172,__export__.mrp_workcenter_67_d1ac8ce6->1,PACK_(VERP_P)->Central_Inventory,2026-05-12 15:00:00
Item,397,Trailer Unloading,173,2,Central_Input,2026-05-12 15:01:00
Item,398,Trailer Loading,43,1,Central_Inventory,2026-05-12 08:25:00
Item,398,Trailer Transport,50,1->__export__.mrp_workcenter_55_15609e22,Central_Inventory->M3-02_(FR3_02),2026-05-12 08:26:00
Item,398,Trailer Unloading,52,13,M3-02_(FR3_02)_Input,2026-05-12 08:27:00
Item,398,Machine Loading,7,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 09:29:00
Item,398,Processing,9,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 11:51:00
Item,398,Machine Unloading,135,14,M3-02_(FR3_02)_Output,2026-05-12 12:17:00
Item,398,Trailer Loading,137,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 12:20:00
Item,398,Trailer Transport,143,__export__.mrp_workcenter_55_15609e22->__export__.mrp_workcenter_66_9f807a30,M3-02_(FR3_02)->BW_(BKW_01),2026-05-12 12:21:00
Item,398,Trailer Unloading,144,43,BW_(BKW_01)_Input,2026-05-12 12:22:00
Item,398,Machine Loading,148,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:28:00
